#NITER = 0 dk=0.720603
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 1 dk=0.2759741033
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 0
-176 0 0
-172 0 0
-168 0 0
-164 0 0
-160 0 0
-156 0 0
-152 0 0
-148 0 0
-144 0 0
-140 0 0
-136 0 0
-132 0 0
-128 0 0
-124 0 0
-120 0 2
-116 0 4
-112 0 10
-108 0 36
-104 0 73
-100 0 129
-96 0 265
-92 0 573
-88 -0.6931471825 583
-84 0 2261
-80 -1.945910215 600
-76 -1.609437943 1545
-72 -2.564949274 1024
-68 -2.833213329 1379
-64 -3.850147724 805
-60 -4.025351524 1102
-56 -4.343805313 1281
-52 -5.036952496 930
-48 -5.402677536 909
-44 -5.669880867 1037
-40 -6.001414776 1078
-36 -6.24027586 1140
-32 -6.549650669 1026
-28 -6.784457207 1038
-24 -6.99942255 1125
-20 -7.074963093 1261
-16 -7.255591393 1072
-12 -7.400620461 1068
-8 -7.5032897 1051
-4 -7.546974182 1128
0 -7.541683197 1093
4 -7.512071133 1055
8 -7.461640358 1052
12 -7.437795162 954
16 -7.292337418 1077
20 -7.164720535 1095
24 -6.973543167 1017
28 -6.685861111 1193
32 -6.535241127 1032
36 -6.257667542 1091
40 -5.929589272 1084
44 -5.613128185 1130
48 -5.323009968 1077
52 -4.828313828 1211
56 -4.343805313 1253
60 -4.219507694 887
64 -3.496507645 1037
68 -2.079441547 2875
72 -2.397895336 1239
76 -2.302585125 767
80 -1.386294365 1028
84 -0.6931471825 1113
88 0 1192
92 0 593
96 0 291
100 0 136
104 0 76
108 0 42
112 0 11
116 0 6
120 0 4
124 0 1
128 0 1
132 0 0
136 0 0
140 0 0
144 0 0
148 0 0
152 0 0
156 0 0
160 0 0
164 0 0
168 0 0
172 0 0
176 0 0
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 2 dk=0.1409728245
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 0
-176 0 0
-172 0 0
-168 0 0
-164 0 0
-160 0 0
-156 0 0
-152 0 3
-148 0 5
-144 0 11
-140 0 26
-136 0 84
-132 0 185
-128 0 492
-124 0 1212
-120 -0.6931471825 1424
-116 -1.386294365 1759
-112 -2.302585125 1607
-108 -3.583518982 995
-104 -4.290459633 1176
-100 -4.85981226 1266
-96 -5.579730034 1264
-92 -6.350885868 1228
-88 -7.061334133 1178
-84 -7.723562241 1233
-80 -8.342840195 1244
-76 -8.952217102 1210
-72 -9.49642086 1175
-68 -10.06232738 1084
-64 -10.54098988 1190
-60 -11.03023338 1176
-56 -11.49920177 1166
-52 -11.87213707 1251
-48 -12.21502304 1288
-44 -12.6139679 1269
-40 -12.98427773 1181
-36 -13.27905941 1260
-32 -13.48307419 1206
-28 -13.7295084 1185
-24 -14.02496147 1207
-20 -14.21462345 1161
-16 -14.23287296 1285
-12 -14.37416363 1287
-8 -14.46078682 1273
-4 -14.57517624 1138
0 -14.53836441 1223
4 -14.47336769 1350
8 -14.42008877 1320
12 -14.29845905 1355
16 -14.27427197 1332
20 -14.16322994 1206
24 -13.89815521 1327
28 -13.7700882 1166
32 -13.47449493 1240
36 -13.2525177 1161
40 -12.91800308 1271
44 -12.64310074 1109
48 -12.30494499 1183
52 -11.92751503 1217
56 -11.47710133 1290
60 -11.00735283 1344
64 -10.44059467 1375
68 -10.04324913 1270
72 -9.519954681 1337
76 -8.945072174 1242
80 -8.32166481 1304
84 -7.707961559 1247
88 -7.083387852 1215
92 -6.385194302 1143
96 -5.673323154 1185
100 -4.912654877 1317
104 -4.330733299 1052
108 -3.737669706 925
112 -2.397895336 1580
116 -1.791759491 1220
120 -1.386294365 758
124 0 1328
128 0 525
132 0 234
136 0 93
140 0 27
144 0 15
148 0 2
152 0 0
156 0 0
160 0 0
164 0 0
168 0 0
172 0 0
176 0 0
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 3 dk=0.1249130408
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 1
-176 0 5
-172 0 8
-168 0 18
-164 0 67
-160 0 234
-156 0 643
-152 -1.098612309 634
-148 -1.609437943 1081
-144 -2.397895336 1257
-140 -3.258096457 1516
-136 -4.43081665 1218
-132 -5.220355988 1519
-128 -6.198478699 1410
-124 -7.100027084 1425
-120 -7.954372406 1498
-116 -8.858795166 1407
-112 -9.684709549 1438
-108 -10.48626137 1404
-104 -11.3603344 1347
-100 -12.00342941 1596
-96 -12.72176647 1623
-92 -13.4640274 1495
-88 -14.13290787 1374
-84 -14.84076786 1241
-80 -15.46892738 1344
-76 -16.05059242 1267
-72 -16.56544495 1462
-68 -17.0507412 1531
-64 -17.62269783 1463
-60 -18.10010719 1377
-56 -18.56053543 1450
-52 -19.00383568 1367
-48 -19.37586975 1423
-44 -19.75995255 1396
-40 -20.05839539 1349
-36 -20.41792679 1315
-32 -20.57813835 1440
-28 -20.80700684 1443
-24 -21.12085533 1247
-20 -21.27165985 1287
-16 -21.39138794 1371
-12 -21.53423309 1297
-8 -21.60991859 1392
-4 -21.6122036 1368
0 -21.64742661 1341
4 -21.68122864 1298
8 -21.60547638 1285
12 -21.51001549 1274
16 -21.46870804 1255
20 -21.25829315 1297
24 -21.08883095 1300
28 -20.83142281 1421
32 -20.59736252 1485
36 -20.30955505 1517
40 -20.0655632 1376
44 -19.65431404 1606
48 -19.38075447 1428
52 -19.03165817 1307
56 -18.63949966 1266
60 -18.21075821 1200
64 -17.66680336 1312
68 -17.19002151 1332
72 -16.71813774 1161
76 -16.06954956 1304
80 -15.49485588 1190
84 -14.83645821 1311
88 -14.18588734 1274
92 -13.42660618 1341
96 -12.75082111 1314
100 -12.09576607 1280
104 -11.28918171 1355
108 -10.56746387 1330
112 -9.763074875 1357
116 -8.898365021 1244
120 -8.01697731 1382
124 -7.191429138 1265
128 -6.26339817 1244
132 -5.455321312 1080
136 -4.532599449 1072
140 -3.295836926 1460
144 -2.708050251 898
148 -0.6931471825 2470
152 0 1850
156 0 646
160 0 206
164 0 88
168 0 19
172 0 6
176 0 1
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 4 dk=0.09745458905
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 2
-196 0 8
-192 0 36
-188 0 96
-184 0 321
-180 0 1102
-176 -1.609437943 780
-172 -2.079441547 1461
-168 -2.890371799 2132
-164 -4.204692841 1700
-160 -5.455321312 1674
-156 -6.466144562 1692
-152 -7.550661087 1743
-148 -8.595079422 1734
-144 -9.534378052 1946
-140 -10.5819273 1923
-136 -11.53578186 1851
-132 -12.54616356 1605
-128 -13.44982338 1790
-124 -14.36195374 1660
-120 -15.26625824 1633
-116 -16.10800934 1673
-112 -16.95571899 1781
-108 -17.73334122 1907
-104 -18.56596947 1663
-100 -19.378685 1594
-96 -20.11379814 1606
-92 -20.77390862 1627
-88 -21.3583889 1900
-84 -21.9644413 1916
-80 -22.67233276 1822
-76 -23.19499969 1870
-72 -23.85300446 1806
-68 -24.38441849 1790
-64 -24.91094208 1746
-60 -25.32777023 1693
-56 -25.83985519 1665
-52 -26.22420883 1827
-48 -26.63639259 1780
-44 -27.00131989 1693
-40 -27.26551437 1766
-36 -27.59951782 1692
-32 -27.85053635 1629
-28 -28.08148575 1708
-24 -28.2493515 1932
-20 -28.43172836 1959
-16 -28.61468315 1806
-12 -28.70204163 1799
-8 -28.84841537 1705
-4 -28.83330917 1901
0 -28.84859848 1806
4 -28.84980774 1776
8 -28.7639904 1737
12 -28.65993118 1808
16 -28.60359955 1644
20 -28.42610168 1831
24 -28.25895119 1753
28 -28.09053802 1829
32 -27.90053177 1754
36 -27.63404465 1608
40 -27.29249954 1725
44 -27.03581619 1560
48 -26.64478493 1641
52 -26.2071476 1822
56 -25.78311729 1776
60 -25.30083466 1778
64 -24.8461113 1827
68 -24.38445854 1749
72 -23.77517509 1809
76 -23.24274063 1734
80 -22.57656479 1715
84 -22.0150032 1708
88 -21.33580399 1858
92 -20.6277771 1963
96 -19.93165207 2017
100 -19.25038147 1800
104 -18.50073814 1678
108 -17.76039886 1586
112 -16.97610664 1665
116 -16.02445221 1815
120 -15.24826431 1752
124 -14.33425713 1766
128 -13.38948536 1712
132 -12.44003773 1671
136 -11.50988102 1659
140 -10.58202934 1675
144 -9.508220673 1816
148 -8.505121231 1771
152 -7.522941113 1525
156 -6.470799446 1493
160 -5.327876091 1643
164 -4.477336884 1261
168 -2.944438934 1984
172 -1.791759491 1927
176 0 3569
180 0 1174
184 0 328
188 0 79
192 0 15
196 0 6
200 0 1
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 5 dk=0.09112774904
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 2
-220 0 3
-216 0 15
-212 0 54
-208 0 253
-204 0 976
-200 -0.6931471825 1875
-196 -2.079441547 1654
-192 -3.583518982 1483
-188 -4.564348221 1766
-184 -5.771440983 1805
-180 -7.004881859 1829
-176 -8.268732071 1680
-172 -9.366317749 1716
-168 -10.55518723 1662
-164 -11.64307594 1960
-160 -12.87829208 1668
-156 -13.89981079 1799
-152 -15.01402473 1678
-148 -16.05326462 1680
-144 -17.10791016 1905
-140 -18.14356995 1635
-136 -19.05926323 1787
-132 -19.92704201 1906
-128 -20.93979454 1761
-124 -21.7765274 1907
-120 -22.66443253 1834
-116 -23.53038406 1834
-112 -24.44064903 1832
-108 -25.28662872 1738
-104 -25.98234749 1841
-100 -26.75268745 1815
-96 -27.49530029 1786
-92 -28.16840172 1910
-88 -28.90799713 1733
-84 -29.52243614 1793
-80 -30.18002319 1626
-76 -30.72869301 1735
-72 -31.35187531 1592
-68 -31.87438965 1737
-64 -32.37602615 1896
-60 -32.76202774 2043
-56 -33.25743484 1844
-52 -33.73463821 1612
-48 -34.12076187 1639
-44 -34.43557739 1823
-40 -34.74198532 1948
-36 -35.03318405 1792
-32 -35.24625778 1867
-28 -35.52456284 1810
-24 -35.81566238 1747
-20 -36.01191711 1555
-16 -36.11355209 1712
-12 -36.19702911 1680
-8 -36.28973389 1818
-4 -36.38344574 1802
0 -36.34746933 1799
4 -36.33192825 1828
8 -36.22390366 1952
12 -36.15990829 1976
16 -36.0084877 1999
20 -35.9387207 1761
24 -35.72803497 1903
28 -35.60206223 1756
32 -35.37018585 1701
36 -35.0167923 1849
40 -34.7454834 1707
44 -34.38825607 1923
48 -34.04784393 1913
52 -33.71483612 1740
56 -33.2652359 1807
60 -32.78408051 1809
64 -32.35654068 1566
68 -31.85125732 1704
72 -31.27570343 1793
76 -30.70092773 1816
80 -30.02373314 2134
84 -29.4580822 1907
88 -28.86306 1706
92 -28.21000671 1459
96 -27.54101944 1538
100 -26.745924 1673
104 -25.92609596 1813
108 -25.12936974 1877
112 -24.3936882 1769
116 -23.52829361 1888
120 -22.7167778 1820
124 -21.81072998 1703
128 -20.83490372 1844
132 -19.86121559 1877
136 -18.92385101 1990
140 -18.00559807 1723
144 -17.01261139 1862
148 -15.98442078 1799
152 -14.8526907 1827
156 -13.77934265 1921
160 -12.73215485 1993
164 -11.61699677 1740
168 -10.53730965 1773
172 -9.35547924 1538
176 -8.180040359 1610
180 -7.068171978 1547
184 -5.793013573 1614
188 -4.369447708 1989
192 -2.708050251 3019
196 -1.791759491 2230
200 0 3672
204 0 1007
208 0 267
212 0 59
216 0 20
220 0 4
224 0 1
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 6 dk=0.06489326538
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 3
-240 0 14
-236 0 37
-232 0 138
-228 0 564
-224 -0.6931471825 1240
-220 -1.098612309 3237
-216 -2.708050251 2493
-212 -3.988984108 2908
-208 -5.533389568 2391
-204 -6.883462429 2184
-200 -8.229511261 1953
-196 -9.490393639 2384
-192 -10.88534164 2053
-188 -12.04082108 2151
-184 -13.26975632 2162
-180 -14.51640701 2134
-176 -15.69528103 2331
-172 -16.81406784 2479
-168 -17.97096443 2410
-164 -19.22377586 2079
-160 -20.29767227 2152
-156 -21.39479637 2214
-152 -22.43938255 2270
-148 -23.47981262 2327
-144 -24.66014862 1977
-140 -25.54296875 2085
-136 -26.54755783 2195
-132 -27.47980499 2233
-128 -28.41343117 2359
-124 -29.32981491 2284
-120 -30.17868805 2295
-116 -31.04463959 2110
-112 -31.95381165 2159
-108 -32.7471199 2157
-104 -33.50041199 2104
-100 -34.25652695 2352
-96 -34.98303223 2374
-92 -35.72325897 2088
-88 -36.36560822 2143
-84 -37.01408005 2319
-80 -37.57390213 2417
-76 -38.18745422 2532
-72 -38.72462082 2436
-68 -39.33430481 2268
-64 -39.92352676 2098
-60 -40.38420105 2118
-56 -40.77712631 2174
-52 -41.11986923 2315
-48 -41.52260208 2345
-44 -41.94381714 2227
-40 -42.31654358 2147
-36 -42.52427292 2437
-32 -42.77834702 2369
-28 -43.02564621 2391
-24 -43.28131866 2223
-20 -43.36114883 2382
-16 -43.55896759 2320
-12 -43.62357712 2601
-8 -43.79522705 2123
-4 -43.88009644 2087
0 -43.84245682 2297
4 -43.84290695 2343
8 -43.80051422 2246
12 -43.74873734 2223
16 -43.60889053 2210
20 -43.41235733 2364
24 -43.27922058 2272
28 -43.0728569 2376
32 -42.80915833 2472
36 -42.5391922 2522
40 -42.18797684 2563
44 -41.94989777 2310
48 -41.60427094 2283
52 -41.17647552 2275
56 -40.76465988 2189
60 -40.28461075 2317
64 -39.71282196 2424
68 -39.29199219 2516
72 -38.76734924 2418
76 -38.20531845 2433
80 -37.68948746 2401
84 -37.0113678 2397
88 -36.30496597 2521
92 -35.49551392 2787
96 -34.8792572 2646
100 -34.16829681 2628
104 -33.42883301 2467
108 -32.66680145 2352
112 -31.8718586 2442
116 -31.07156754 2238
120 -30.2233696 2298
124 -29.25087738 2623
128 -28.35459518 2484
132 -27.3986454 2647
136 -26.51974106 2266
140 -25.45742035 2533
144 -24.54201889 2299
148 -23.47940636 2496
152 -22.36312103 2628
